rollout_id,state_id,case_id,sample_id,alpha_helpfulness,alpha_harmlessness,weight,candidate_next_token_id,all_weights_same_next_token,helpfulness_raw,harmlessness_raw,normalized_helpfulness,normalized_harmlessness,mip,pcs
f60_a4_p00_s04_w0.75,f60_a4_p00_s04,f60_a4_p00,pku_round0_00058,0.0,1.0,0.75,1771,True,0.1710205078125,3.3125,0.4726278074563015,0.7486826642879872,0.7486826642879872,0.8456033131853017
f60_a4_p00_s04_w1.00,f60_a4_p00_s04,f60_a4_p00,pku_round0_00058,0.0,1.0,1.0,1771,True,0.1710205078125,3.3125,0.4726278074563015,0.7486826642879872,0.7486826642879872,0.8456033131853017
f60_a0_p01_s00_w0.00,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.0,13,False,-5.32421875,-15.7578125,0.2826577793142191,0.442870351114129,0.2826577793142191,0.5380010703307019
f60_a0_p01_s00_w0.25,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.25,306,False,2.85546875,-4.9921875,0.5654289912062745,0.6155083550279252,0.5654289912062745,0.676512875079288
f60_a0_p01_s00_w0.50,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.5,306,False,2.85546875,-4.9921875,0.5654289912062745,0.6155083550279252,0.5654289912062745,0.676512875079288
f60_a0_p01_s00_w0.75,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.75,306,False,2.85546875,-4.9921875,0.5654289912062745,0.6155083550279252,0.5654289912062745,0.676512875079288
f60_a0_p01_s00_w1.00,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,1.0,306,False,2.85546875,-4.9921875,0.5654289912062745,0.6155083550279252,0.5654289912062745,0.676512875079288
f60_a0_p01_s01_w0.00,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.0,29941,True,3.865234375,-7.12890625,0.6003365166475813,0.5812438455428576,0.6003365166475813,0.7184388427747869
f60_a0_p01_s01_w0.25,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.25,29941,True,3.865234375,-7.12890625,0.6003365166475813,0.5812438455428576,0.6003365166475813,0.7184388427747869
f60_a0_p01_s01_w0.50,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.5,29941,True,3.865234375,-7.12890625,0.6003365166475813,0.5812438455428576,0.6003365166475813,0.7184388427747869
f60_a0_p01_s01_w0.75,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.75,29941,True,3.865234375,-7.12890625,0.6003365166475813,0.5812438455428576,0.6003365166475813,0.7184388427747869
f60_a0_p01_s01_w1.00,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,1.0,29941,True,3.865234375,-7.12890625,0.6003365166475813,0.5812438455428576,0.6003365166475813,0.7184388427747869
f60_a0_p01_s02_w0.00,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.0,263,True,1.828125,-6.32421875,0.5299137912408445,0.594147847286777,0.5299137912408445,0.6656135482962434
f60_a0_p01_s02_w0.25,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.25,263,True,1.828125,-6.32421875,0.5299137912408445,0.594147847286777,0.5299137912408445,0.6656135482962434
f60_a0_p01_s02_w0.50,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.5,263,True,1.828125,-6.32421875,0.5299137912408445,0.594147847286777,0.5299137912408445,0.6656135482962434
f60_a0_p01_s02_w0.75,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.75,263,True,1.828125,-6.32421875,0.5299137912408445,0.594147847286777,0.5299137912408445,0.6656135482962434
f60_a0_p01_s02_w1.00,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,1.0,263,True,1.828125,-6.32421875,0.5299137912408445,0.594147847286777,0.5299137912408445,0.6656135482962434
f60_a0_p01_s03_w0.00,f60_a0_p01_s03,f60_a0_p01,pku_round0_00094,1.0,0.0,0.0,29931,True,1.7822265625,-3.265625,0.5283270855389669,0.6431955820707038,0.5283270855389669,0.6347307126945532
f60_a0_p01_s03_w0.25,f60_a0_p01_s03,f60_a0_p01,pku_round0_00094,1.0,0.0,0.25,29931,True,1.7822265625,-3.265625,0.5283270855389669,0.6431955820707038,0.5283270855389669,0.6347307126945532
f60_a0_p01_s03_w0.50,f60_a0_p01_s03,f60_a0_p01,pku_round0_00094,1.0,0.0,0.5,29931,True,1.7822265625,-3.265625,0.5283270855389669,0.6431955820707038,0.5283270855389669,0.6347307126945532
f60_a0_p01_s03_w0.75,f60_a0_p01_s03,f60_a0_p01,pku_round0_00094,1.0,0.0,0.75,29931,True,1.7822265625,-3.265625,0.5283270855389669,0.6431955820707038,0.5283270855389669,0.6347307126945532
f60_a0_p01_s03_w1.00,f60_a0_p01_s03,f60_a0_p01,pku_round0_00094,1.0,0.0,1.0,29931,True,1.7822265625,-3.265625,0.5283270855389669,0.6431955820707038,0.5283270855389669,0.6347307126945532
f60_a0_p01_s04_w0.00,f60_a0_p01_s04,f60_a0_p01,pku_round0_00094,1.0,0.0,0.0,29871,True,-2.083984375,-6.390625,0.39467244992761924,0.5930829539389778,0.39467244992761924,0.5540040152048017
f60_a0_p01_s04_w0.25,f60_a0_p01_s04,f60_a0_p01,pku_round0_00094,1.0,0.0,0.25,29871,True,-2.083984375,-6.390625,0.39467244992761924,0.5930829539389778,0.39467244992761924,0.5540040152048017
f60_a0_p01_s04_w0.50,f60_a0_p01_s04,f60_a0_p01,pku_round0_00094,1.0,0.0,0.5,29871,True,-2.083984375,-6.390625,0.39467244992761924,0.5930829539389778,0.39467244992761924,0.5540040152048017
f60_a0_p01_s04_w0.75,f60_a0_p01_s04,f60_a0_p01,pku_round0_00094,1.0,0.0,0.75,29871,True,-2.083984375,-6.390625,0.39467244992761924,0.5930829539389778,0.39467244992761924,0.5540040152048017
f60_a0_p01_s04_w1.00,f60_a0_p01_s04,f60_a0_p01,pku_round0_00094,1.0,0.0,1.0,29871,True,-2.083984375,-6.390625,0.39467244992761924,0.5930829539389778,0.39467244992761924,0.5540040152048017
f60_a1_p01_s00_w0.00,f60_a1_p01_s00,f60_a1_p01,pku_round0_00094,0.75,0.25,0.0,13,False,-5.01953125,-14.71875,0.29319080439902345,0.4595327999679279,0.3347763032912496,0.7768560308719501
f60_a1_p01_s00_w0.25,f60_a1_p01_s00,f60_a1_p01,pku_round0_00094,0.75,0.25,0.25,306,False,2.85546875,-4.9921875,0.5654289912062745,0.6155083550279252,0.5779488321616872,0.8746763336444806
f60_a1_p01_s00_w0.50,f60_a1_p01_s00,f60_a1_p01,pku_round0_00094,0.75,0.25,0.5,306,False,2.85546875,-4.9921875,0.5654289912062745,0.6155083550279252,0.5779488321616872,0.8746763336444806
f60_a1_p01_s00_w0.75,f60_a1_p01_s00,f60_a1_p01,pku_round0_00094,0.75,0.25,0.75,306,False,2.85546875,-4.9921875,0.5654289912062745,0.6155083550279252,0.5779488321616872,0.8746763336444806
f60_a1_p01_s00_w1.00,f60_a1_p01_s00,f60_a1_p01,pku_round0_00094,0.75,0.25,1.0,306,False,2.85546875,-4.9921875,0.5654289912062745,0.6155083550279252,0.5779488321616872,0.8746763336444806
f60_a1_p01_s01_w0.00,f60_a1_p01_s01,f60_a1_p01,pku_round0_00094,0.75,0.25,0.0,29941,True,3.865234375,-7.12890625,0.6003365166475813,0.5812438455428576,0.5955633488714004,0.9015358437387699
f60_a1_p01_s01_w0.25,f60_a1_p01_s01,f60_a1_p01,pku_round0_00094,0.75,0.25,0.25,29941,True,3.865234375,-7.12890625,0.6003365166475813,0.5812438455428576,0.5955633488714004,0.9015358437387699
f60_a1_p01_s01_w0.50,f60_a1_p01_s01,f60_a1_p01,pku_round0_00094,0.75,0.25,0.5,29941,True,3.865234375,-7.12890625,0.6003365166475813,0.5812438455428576,0.5955633488714004,0.9015358437387699
f60_a1_p01_s01_w0.75,f60_a1_p01_s01,f60_a1_p01,pku_round0_00094,0.75,0.25,0.75,29941,True,3.865234375,-7.12890625,0.6003365166475813,0.5812438455428576,0.5955633488714004,0.9015358437387699
f60_a1_p01_s01_w1.00,f60_a1_p01_s01,f60_a1_p01,pku_round0_00094,0.75,0.25,1.0,29941,True,3.865234375,-7.12890625,0.6003365166475813,0.5812438455428576,0.5955633488714004,0.9015358437387699
f60_a1_p01_s02_w0.00,f60_a1_p01_s02,f60_a1_p01,pku_round0_00094,0.75,0.25,0.0,263,True,1.828125,-6.32421875,0.5299137912408445,0.594147847286777,0.5459723052523276,0.8674561605306347
f60_a1_p01_s02_w0.25,f60_a1_p01_s02,f60_a1_p01,pku_round0_00094,0.75,0.25,0.25,263,True,1.828125,-6.32421875,0.5299137912408445,0.594147847286777,0.5459723052523276,0.8674561605306347
f60_a1_p01_s02_w0.50,f60_a1_p01_s02,f60_a1_p01,pku_round0_00094,0.75,0.25,0.5,263,True,1.828125,-6.32421875,0.5299137912408445,0.594147847286777,0.5459723052523276,0.8674561605306347
f60_a1_p01_s02_w0.75,f60_a1_p01_s02,f60_a1_p01,pku_round0_00094,0.75,0.25,0.75,263,True,1.828125,-6.32421875,0.5299137912408445,0.594147847286777,0.5459723052523276,0.8674561605306347
f60_a1_p01_s02_w1.00,f60_a1_p01_s02,f60_a1_p01,pku_round0_00094,0.75,0.25,1.0,263,True,1.828125,-6.32421875,0.5299137912408445,0.594147847286777,0.5459723052523276,0.8674561605306347
f60_a1_p01_s03_w0.00,f60_a1_p01_s03,f60_a1_p01,pku_round0_00094,0.75,0.25,0.0,29931,True,1.7822265625,-3.265625,0.5283270855389669,0.6431955820707038,0.557044209671901,0.8465181857476803
f60_a1_p01_s03_w0.25,f60_a1_p01_s03,f60_a1_p01,pku_round0_00094,0.75,0.25,0.25,29931,True,1.7822265625,-3.265625,0.5283270855389669,0.6431955820707038,0.557044209671901,0.8465181857476803
f60_a1_p01_s03_w0.50,f60_a1_p01_s03,f60_a1_p01,pku_round0_00094,0.75,0.25,0.5,29931,True,1.7822265625,-3.265625,0.5283270855389669,0.6431955820707038,0.557044209671901,0.8465181857476803
f60_a1_p01_s03_w0.75,f60_a1_p01_s03,f60_a1_p01,pku_round0_00094,0.75,0.25,0.75,29931,True,1.7822265625,-3.265625,0.5283270855389669,0.6431955820707038,0.557044209671901,0.8465181857476803
f60_a1_p01_s03_w1.00,f60_a1_p01_s03,f60_a1_p01,pku_round0_00094,0.75,0.25,1.0,29931,True,1.7822265625,-3.265625,0.5283270855389669,0.6431955820707038,0.557044209671901,0.8465181857476803
f60_a1_p01_s04_w0.00,f60_a1_p01_s04,f60_a1_p01,pku_round0_00094,0.75,0.25,0.0,29871,True,-2.083984375,-6.390625,0.39467244992761924,0.5930829539389778,0.4442750759304589,0.788838396954936
f60_a1_p01_s04_w0.25,f60_a1_p01_s04,f60_a1_p01,pku_round0_00094,0.75,0.25,0.25,29871,True,-2.083984375,-6.390625,0.39467244992761924,0.5930829539389778,0.4442750759304589,0.788838396954936
f60_a1_p01_s04_w0.50,f60_a1_p01_s04,f60_a1_p01,pku_round0_00094,0.75,0.25,0.5,29871,True,-2.083984375,-6.390625,0.39467244992761924,0.5930829539389778,0.4442750759304589,0.788838396954936
f60_a1_p01_s04_w0.75,f60_a1_p01_s04,f60_a1_p01,pku_round0_00094,0.75,0.25,0.75,29871,True,-2.083984375,-6.390625,0.39467244992761924,0.5930829539389778,0.4442750759304589,0.788838396954936
f60_a1_p01_s04_w1.00,f60_a1_p01_s04,f60_a1_p01,pku_round0_00094,0.75,0.25,1.0,29871,True,-2.083984375,-6.390625,0.39467244992761924,0.5930829539389778,0.4442750759304589,0.788838396954936
f60_a2_p01_s00_w0.00,f60_a2_p01_s00,f60_a2_p01,pku_round0_00094,0.5,0.5,0.0,13,False,1.2265625,7.82421875,0.5091178186375127,0.8210327711531668,0.6650752948953398,0.9735901380035532
f60_a2_p01_s00_w0.25,f60_a2_p01_s00,f60_a2_p01,pku_round0_00094,0.5,0.5,0.25,306,False,2.85546875,-4.9921875,0.5654289912062745,0.6155083550279252,0.5904686731170998,0.9991020572822005
f60_a2_p01_s00_w0.50,f60_a2_p01_s00,f60_a2_p01,pku_round0_00094,0.5,0.5,0.5,306,False,2.85546875,-4.9921875,0.5654289912062745,0.6155083550279252,0.5904686731170998,0.9991020572822005
f60_a2_p01_s00_w0.75,f60_a2_p01_s00,f60_a2_p01,pku_round0_00094,0.5,0.5,0.75,306,False,2.85546875,-4.9921875,0.5654289912062745,0.6155083550279252,0.5904686731170998,0.9991020572822005
f60_a2_p01_s00_w1.00,f60_a2_p01_s00,f60_a2_p01,pku_round0_00094,0.5,0.5,1.0,306,False,2.85546875,-4.9921875,0.5654289912062745,0.6155083550279252,0.5904686731170998,0.9991020572822005
f60_a2_p01_s01_w0.00,f60_a2_p01_s01,f60_a2_p01,pku_round0_00094,0.5,0.5,0.0,29941,True,3.865234375,-7.12890625,0.6003365166475813,0.5812438455428576,0.5907901810952194,0.9998694755647823
f60_a2_p01_s01_w0.25,f60_a2_p01_s01,f60_a2_p01,pku_round0_00094,0.5,0.5,0.25,29941,True,3.865234375,-7.12890625,0.6003365166475813,0.5812438455428576,0.5907901810952194,0.9998694755647823
f60_a2_p01_s01_w0.50,f60_a2_p01_s01,f60_a2_p01,pku_round0_00094,0.5,0.5,0.5,29941,True,3.865234375,-7.12890625,0.6003365166475813,0.5812438455428576,0.5907901810952194,0.9998694755647823
f60_a2_p01_s01_w0.75,f60_a2_p01_s01,f60_a2_p01,pku_round0_00094,0.5,0.5,0.75,29941,True,3.865234375,-7.12890625,0.6003365166475813,0.5812438455428576,0.5907901810952194,0.9998694755647823
f60_a2_p01_s01_w1.00,f60_a2_p01_s01,f60_a2_p01,pku_round0_00094,0.5,0.5,1.0,29941,True,3.865234375,-7.12890625,0.6003365166475813,0.5812438455428576,0.5907901810952194,0.9998694755647823
f60_a2_p01_s02_w0.00,f60_a2_p01_s02,f60_a2_p01,pku_round0_00094,0.5,0.5,0.0,263,True,1.828125,-6.32421875,0.5299137912408445,0.594147847286777,0.5620308192638108,0.9983712351476428
f60_a2_p01_s02_w0.25,f60_a2_p01_s02,f60_a2_p01,pku_round0_00094,0.5,0.5,0.25,263,True,1.828125,-6.32421875,0.5299137912408445,0.594147847286777,0.5620308192638108,0.9983712351476428
f60_a2_p01_s02_w0.50,f60_a2_p01_s02,f60_a2_p01,pku_round0_00094,0.5,0.5,0.5,263,True,1.828125,-6.32421875,0.5299137912408445,0.594147847286777,0.5620308192638108,0.9983712351476428
f60_a2_p01_s02_w0.75,f60_a2_p01_s02,f60_a2_p01,pku_round0_00094,0.5,0.5,0.75,263,True,1.828125,-6.32421875,0.5299137912408445,0.594147847286777,0.5620308192638108,0.9983712351476428
f60_a2_p01_s02_w1.00,f60_a2_p01_s02,f60_a2_p01,pku_round0_00094,0.5,0.5,1.0,263,True,1.828125,-6.32421875,0.5299137912408445,0.594147847286777,0.5620308192638108,0.9983712351476428
f60_a2_p01_s03_w0.00,f60_a2_p01_s03,f60_a2_p01,pku_round0_00094,0.5,0.5,0.0,29931,True,1.7822265625,-3.265625,0.5283270855389669,0.6431955820707038,0.5857613338048353,0.9952274251742295
f60_a2_p01_s03_w0.25,f60_a2_p01_s03,f60_a2_p01,pku_round0_00094,0.5,0.5,0.25,29931,True,1.7822265625,-3.265625,0.5283270855389669,0.6431955820707038,0.5857613338048353,0.9952274251742295
f60_a2_p01_s03_w0.50,f60_a2_p01_s03,f60_a2_p01,pku_round0_00094,0.5,0.5,0.5,29931,True,1.7822265625,-3.265625,0.5283270855389669,0.6431955820707038,0.5857613338048353,0.9952274251742295
f60_a2_p01_s03_w0.75,f60_a2_p01_s03,f60_a2_p01,pku_round0_00094,0.5,0.5,0.75,29931,True,1.7822265625,-3.265625,0.5283270855389669,0.6431955820707038,0.5857613338048353,0.9952274251742295
f60_a2_p01_s03_w1.00,f60_a2_p01_s03,f60_a2_p01,pku_round0_00094,0.5,0.5,1.0,29931,True,1.7822265625,-3.265625,0.5283270855389669,0.6431955820707038,0.5857613338048353,0.9952274251742295
f60_a2_p01_s04_w0.00,f60_a2_p01_s04,f60_a2_p01,pku_round0_00094,0.5,0.5,0.0,29871,True,-2.083984375,-6.390625,0.39467244992761924,0.5930829539389778,0.4938777019332985,0.980416286941419
f60_a2_p01_s04_w0.25,f60_a2_p01_s04,f60_a2_p01,pku_round0_00094,0.5,0.5,0.25,29871,True,-2.083984375,-6.390625,0.39467244992761924,0.5930829539389778,0.4938777019332985,0.980416286941419
f60_a2_p01_s04_w0.50,f60_a2_p01_s04,f60_a2_p01,pku_round0_00094,0.5,0.5,0.5,29871,True,-2.083984375,-6.390625,0.39467244992761924,0.5930829539389778,0.4938777019332985,0.980416286941419
f60_a2_p01_s04_w0.75,f60_a2_p01_s04,f60_a2_p01,pku_round0_00094,0.5,0.5,0.75,29871,True,-2.083984375,-6.390625,0.39467244992761924,0.5930829539389778,0.4938777019332985,0.980416286941419
f60_a2_p01_s04_w1.00,f60_a2_p01_s04,f60_a2_p01,pku_round0_00094,0.5,0.5,1.0,29871,True,-2.083984375,-6.390625,0.39467244992761924,0.5930829539389778,0.4938777019332985,0.980416286941419
f60_a3_p01_s00_w0.00,f60_a3_p01_s00,f60_a3_p01,pku_round0_00094,0.25,0.75,0.0,13,False,1.1572265625,8.4296875,0.5067208802368041,0.8307420928536886,0.7497367896994674,0.9745791254360426
f60_a3_p01_s00_w0.25,f60_a3_p01_s00,f60_a3_p01,pku_round0_00094,0.25,0.75,0.25,306,False,-14.0859375,-36.4375,0.0,0.11125003445243184,0.08343752583932387,0.9486832980505137
f60_a3_p01_s00_w0.50,f60_a3_p01_s00,f60_a3_p01,pku_round0_00094,0.25,0.75,0.5,306,False,-14.0859375,-36.4375,0.0,0.11125003445243184,0.08343752583932387,0.9486832980505137
f60_a3_p01_s00_w0.75,f60_a3_p01_s00,f60_a3_p01,pku_round0_00094,0.25,0.75,0.75,306,False,-14.0859375,-36.4375,0.0,0.11125003445243184,0.08343752583932387,0.9486832980505137
f60_a3_p01_s00_w1.00,f60_a3_p01_s00,f60_a3_p01,pku_round0_00094,0.25,0.75,1.0,306,False,-14.0859375,-36.4375,0.0,0.11125003445243184,0.08343752583932387,0.9486832980505137
f60_a3_p01_s01_w0.00,f60_a3_p01_s01,f60_a3_p01,pku_round0_00094,0.25,0.75,0.0,263,False,-1.404296875,-3.447265625,0.4181691981937213,0.6402827855605473,0.5847543887188408,0.9672073306425014
f60_a3_p01_s01_w0.25,f60_a3_p01_s01,f60_a3_p01,pku_round0_00094,0.25,0.75,0.25,263,False,-1.404296875,-3.447265625,0.4181691981937213,0.6402827855605473,0.5847543887188408,0.9672073306425014
f60_a3_p01_s01_w0.50,f60_a3_p01_s01,f60_a3_p01,pku_round0_00094,0.25,0.75,0.5,263,False,-1.404296875,-3.447265625,0.4181691981937213,0.6402827855605473,0.5847543887188408,0.9672073306425014
f60_a3_p01_s01_w0.75,f60_a3_p01_s01,f60_a3_p01,pku_round0_00094,0.25,0.75,0.75,297,False,2.626953125,-5.02734375,0.5575292223926712,0.6149445879614434,0.6005907465692503,0.9152302765623744
f60_a3_p01_s01_w1.00,f60_a3_p01_s01,f60_a3_p01,pku_round0_00094,0.25,0.75,1.0,297,False,2.626953125,-5.02734375,0.5575292223926712,0.6149445879614434,0.6005907465692503,0.9152302765623744
f60_a3_p01_s02_w0.00,f60_a3_p01_s02,f60_a3_p01,pku_round0_00094,0.25,0.75,0.0,29909,False,4.5390625,7.03125,0.6236307067389755,0.8083166917647412,0.7621451955082998,0.9442852067976224
f60_a3_p01_s02_w0.25,f60_a3_p01_s02,f60_a3_p01,pku_round0_00094,0.25,0.75,0.25,13,False,5.4765625,5.9375,0.6560400146922197,0.7907772719186371,0.7570929576120328,0.9320418221497441
f60_a3_p01_s02_w0.50,f60_a3_p01_s02,f60_a3_p01,pku_round0_00094,0.25,0.75,0.5,13,False,5.4765625,5.9375,0.6560400146922197,0.7907772719186371,0.7570929576120328,0.9320418221497441
f60_a3_p01_s02_w0.75,f60_a3_p01_s02,f60_a3_p01,pku_round0_00094,0.25,0.75,0.75,13,False,5.4765625,5.9375,0.6560400146922197,0.7907772719186371,0.7570929576120328,0.9320418221497441
f60_a3_p01_s02_w1.00,f60_a3_p01_s02,f60_a3_p01,pku_round0_00094,0.25,0.75,1.0,13,False,5.4765625,5.9375,0.6560400146922197,0.7907772719186371,0.7570929576120328,0.9320418221497441
f60_a3_p01_s03_w0.00,f60_a3_p01_s03,f60_a3_p01,pku_round0_00094,0.25,0.75,0.0,884,True,2.048828125,10.3984375,0.5375434824881706,0.862313048576676,0.7811206570545497,0.9723561090899011
f60_a3_p01_s03_w0.25,f60_a3_p01_s03,f60_a3_p01,pku_round0_00094,0.25,0.75,0.25,884,True,2.048828125,10.3984375,0.5375434824881706,0.862313048576676,0.7811206570545497,0.9723561090899011
f60_a3_p01_s03_w0.50,f60_a3_p01_s03,f60_a3_p01,pku_round0_00094,0.25,0.75,0.5,884,True,2.048828125,10.3984375,0.5375434824881706,0.862313048576676,0.7811206570545497,0.9723561090899011
f60_a3_p01_s03_w0.75,f60_a3_p01_s03,f60_a3_p01,pku_round0_00094,0.25,0.75,0.75,884,True,2.048828125,10.3984375,0.5375434824881706,0.862313048576676,0.7811206570545497,0.9723561090899011
f60_a3_p01_s03_w1.00,f60_a3_p01_s03,f60_a3_p01,pku_round0_00094,0.25,0.75,1.0,884,True,2.048828125,10.3984375,0.5375434824881706,0.862313048576676,0.7811206570545497,0.9723561090899011
f60_a3_p01_s04_w0.00,f60_a3_p01_s04,f60_a3_p01,pku_round0_00094,0.25,0.75,0.0,583,True,3.78515625,5.78515625,0.5975682215932416,0.7883342812972155,0.7406427663712221,0.9470552841006042
f60_a3_p01_s04_w0.25,f60_a3_p01_s04,f60_a3_p01,pku_round0_00094,0.25,0.75,0.25,583,True,3.78515625,5.78515625,0.5975682215932416,0.7883342812972155,0.7406427663712221,0.9470552841006042
f60_a3_p01_s04_w0.50,f60_a3_p01_s04,f60_a3_p01,pku_round0_00094,0.25,0.75,0.5,583,True,3.78515625,5.78515625,0.5975682215932416,0.7883342812972155,0.7406427663712221,0.9470552841006042
f60_a3_p01_s04_w0.75,f60_a3_p01_s04,f60_a3_p01,pku_round0_00094,0.25,0.75,0.75,583,True,3.78515625,5.78515625,0.5975682215932416,0.7883342812972155,0.7406427663712221,0.9470552841006042
f60_a3_p01_s04_w1.00,f60_a3_p01_s04,f60_a3_p01,pku_round0_00094,0.25,0.75,1.0,583,True,3.78515625,5.78515625,0.5975682215932416,0.7883342812972155,0.7406427663712221,0.9470552841006042
f60_a4_p01_s00_w0.00,f60_a4_p01_s00,f60_a4_p01,pku_round0_00094,0.0,1.0,0.0,13,False,-0.03369140625,11.4921875,0.46555093122744856,0.8798524684227802,0.8798524684227802,0.8838931249547728
f60_a4_p01_s00_w0.25,f60_a4_p01_s00,f60_a4_p01,pku_round0_00094,0.0,1.0,0.25,306,False,-14.0859375,-36.4375,0.0,0.11125003445243184,0.11125003445243184,1.0
f60_a4_p01_s00_w0.50,f60_a4_p01_s00,f60_a4_p01,pku_round0_00094,0.0,1.0,0.5,306,False,-14.0859375,-36.4375,0.0,0.11125003445243184,0.11125003445243184,1.0
f60_a4_p01_s00_w0.75,f60_a4_p01_s00,f60_a4_p01,pku_round0_00094,0.0,1.0,0.75,306,False,-14.0859375,-36.4375,0.0,0.11125003445243184,0.11125003445243184,1.0
f60_a4_p01_s00_w1.00,f60_a4_p01_s00,f60_a4_p01,pku_round0_00094,0.0,1.0,1.0,306,False,-14.0859375,-36.4375,0.0,0.11125003445243184,0.11125003445243184,1.0
f60_a4_p01_s01_w0.00,f60_a4_p01_s01,f60_a4_p01,pku_round0_00094,0.0,1.0,0.0,263,False,-1.404296875,-3.447265625,0.4181691981937213,0.6402827855605473,0.6402827855605473,0.8372553355544944
f60_a4_p01_s01_w0.25,f60_a4_p01_s01,f60_a4_p01,pku_round0_00094,0.0,1.0,0.25,263,False,-1.404296875,-3.447265625,0.4181691981937213,0.6402827855605473,0.6402827855605473,0.8372553355544944
f60_a4_p01_s01_w0.50,f60_a4_p01_s01,f60_a4_p01,pku_round0_00094,0.0,1.0,0.5,297,False,0.1934814453125,-1.1943359375,0.47340428045934796,0.6764108584042635,0.6764108584042635,0.819279329325318
f60_a4_p01_s01_w0.75,f60_a4_p01_s01,f60_a4_p01,pku_round0_00094,0.0,1.0,0.75,297,False,0.1934814453125,-1.1943359375,0.47340428045934796,0.6764108584042635,0.6764108584042635,0.819279329325318
f60_a4_p01_s01_w1.00,f60_a4_p01_s01,f60_a4_p01,pku_round0_00094,0.0,1.0,1.0,297,False,0.1934814453125,-1.1943359375,0.47340428045934796,0.6764108584042635,0.6764108584042635,0.819279329325318
f60_a4_p01_s02_w0.00,f60_a4_p01_s02,f60_a4_p01,pku_round0_00094,0.0,1.0,0.0,29909,False,3.341796875,9.7265625,0.58224131970702,0.8515388335283549,0.8515388335283549,0.8254836465028842
f60_a4_p01_s02_w0.25,f60_a4_p01_s02,f60_a4_p01,pku_round0_00094,0.0,1.0,0.25,13,False,3.025390625,9.1328125,0.5713031782728,0.842017434183327,0.842017434183327,0.8275058165671834
f60_a4_p01_s02_w0.50,f60_a4_p01_s02,f60_a4_p01,pku_round0_00094,0.0,1.0,0.5,13,False,3.025390625,9.1328125,0.5713031782728,0.842017434183327,0.842017434183327,0.8275058165671834
f60_a4_p01_s02_w0.75,f60_a4_p01_s02,f60_a4_p01,pku_round0_00094,0.0,1.0,0.75,13,False,3.025390625,9.1328125,0.5713031782728,0.842017434183327,0.842017434183327,0.8275058165671834
f60_a4_p01_s02_w1.00,f60_a4_p01_s02,f60_a4_p01,pku_round0_00094,0.0,1.0,1.0,13,False,3.025390625,9.1328125,0.5713031782728,0.842017434183327,0.842017434183327,0.8275058165671834
f60_a4_p01_s03_w0.00,f60_a4_p01_s03,f60_a4_p01,pku_round0_00094,0.0,1.0,0.0,884,True,3.88671875,8.5234375,0.6010792299548431,0.8322454716976404,0.8322454716976404,0.8106731920428358
f60_a4_p01_s03_w0.25,f60_a4_p01_s03,f60_a4_p01,pku_round0_00094,0.0,1.0,0.25,884,True,3.88671875,8.5234375,0.6010792299548431,0.8322454716976404,0.8322454716976404,0.8106731920428358
f60_a4_p01_s03_w0.50,f60_a4_p01_s03,f60_a4_p01,pku_round0_00094,0.0,1.0,0.5,884,True,3.88671875,8.5234375,0.6010792299548431,0.8322454716976404,0.8322454716976404,0.8106731920428358
